retention_in_hour,count
0, 871571
1, 266566
2, 218650
3, 63637
4, 104146
5, 21233
6, 9188
7, 9906
8, 12833
9, 9946
10, 11292
11, 9796
12, 11758
13, 4908
14, 11106
15, 6948
16, 14081
17, 16085
18, 14182
19, 12539
20, 12304
21, 33968
22, 6890
23, 10792
24, 32207
25, 7191
26, 147203
27, 11079
28, 6739
29, 7221
30, 3149
31, 4901
32, 2471
33, 3523
34, 4455
35, 1509
36, 2851
37, 931
38, 2437
39, 3273
40, 2877
41, 3694
42, 3930
43, 1766
44, 1328
45, 9368
46, 1972
47, 1270
48, 1479
49, 2156
50, 1567
51, 1592
52, 4435
53, 2791
54, 4386
55, 2357
56, 467
57, 861
58, 5103
59, 1232
60, 1027
61, 683
62, 2644
63, 3465
64, 1458
65, 5060
66, 1011
67, 2031
68, 1093
69, 8889
70, 921
71, 2907
72, 2227
73, 778
74, 144014
75, 3285
76, 3215
77, 1651
78, 713
79, 1022
80, 555
81, 1524
82, 3856
83, 562
84, 495
85, 1352
86, 4080
87, 2275
88, 804
89, 5089
90, 5304
91, 7610
92, 6408
93, 26165
94, 2699
95, 518
96, 3933
97, 2401
98, 500
99, 4716
100, 3208
101, 10040
102, 316338
103, 3686
104, 2427
105, 2403
106, 3778
107, 1622
108, 1448
109, 800
110, 5955
111, 1115
112, 2613
113, 13721
114, 6418
115, 3143
116, 1369
117, 15428
118, 5111
119, 4974
120, 6421
121, 2879
122, 130686
123, 4283
124, 3156
125, 982
126, 2008
127, 374
128, 172
129, 753
130, 4834
131, 315
132, 701
133, 318
134, 2284
135, 4036
136, 4209
137, 9276
138, 3790
139, 18207
140, 2927
141, 18194
142, 2416
143, 2259
144, 1472
145, 2138
146, 128893
147, 4197
148, 3980
149, 4484
150, 1134
151, 12267
152, 1075
153, 1490
154, 1664
155, 381
156, 352
157, 69959
158, 1869
159, 1996
160, 504
161, 5620
162, 5974
163, 3369
164, 9324
165, 17247
166, 14226
167, 6874
168, 2840
169, 141319
170, 3289
171, 4546
172, 2884
173, 159
174, 556
175, 333
176, 266
177, 2022
178, 1
179, 8
180, 183
181, 4694
182, 2320
183, 7222
184, 8279
185, 6244
186, 5701
187, 495
188, 17573
189, 1496
190, 2858
191, 5413
192, 3188
193, 139083
194, 4178
195, 3365
196, 1822
197, 554
198, 3378
199, 202
200, 258
201, 2970
203, 2
204, 79
205, 1324
206, 289
207, 623
208, 2800
209, 178
210, 257
211, 8
212, 8391
213, 205
214, 56
215, 9
216, 1477
217, 258
218, 316
219, 2282
220, 308
221, 60
222, 284
223, 27
224, 144
225, 2287
227, 198
228, 125
229, 1297
230, 1472
231, 755
232, 2391
233, 6
234, 473
235, 32
236, 8246
237, 210
238, 1995
239, 13
240, 204
241, 139025
242, 692
243, 2574
244, 359
245, 163
246, 313
248, 202
249, 3400
250, 16
252, 206
253, 1553
254, 1993
255, 149
256, 4804
257, 3349
258, 5667
259, 5337
260, 22562
261, 705
262, 130
263, 3030
264, 1579
265, 80
266, 4190
267, 2822
268, 9006
269, 309801
270, 886
271, 1608
272, 1958
273, 2596
274, 548
275, 639
276, 401
277, 5471
278, 482
279, 2160
280, 12454
281, 5286
282, 2482
283, 1078
284, 14826
285, 2394
286, 4412
287, 638
288, 2238
289, 129826
290, 2852
291, 2905
292, 659
293, 1658
294, 155
295, 31
296, 156
297, 2355
298, 2
300, 115
301, 1658
302, 2288
303, 3791
304, 8755
305, 3284
306, 15971
307, 2462
308, 17212
309, 2098
310, 1864
311, 1107
312, 1646
313, 127440
314, 2907
315, 3654
316, 4250
317, 320
318, 11800
319, 473
320, 1086
321, 1435
322, 6
323, 25
324, 69475
325, 1662
