retention_in_hour,count
0, 117289453
1, 2412998
2, 474739
3, 479289
4, 478231
5, 472761
6, 472668
7, 471509
8, 464451
9, 466635
10, 463887
11, 460078
12, 465486
13, 457636
14, 460795
15, 466114
16, 463759
17, 459334
18, 466860
19, 466268
20, 461975
21, 527501
22, 463467
23, 458578
24, 455048
25, 457187
26, 455754
27, 448240
28, 450599
29, 452776
30, 452306
31, 445578
32, 450964
33, 448502
34, 442381
35, 442893
36, 441233
37, 446986
38, 440874
39, 440862
40, 437894
41, 441485
42, 437781
43, 441131
44, 432240
45, 434833
46, 434541
47, 434818
48, 434239
49, 437829
50, 433932
51, 431444
52, 430812
53, 435510
54, 431006
55, 406923
56, 432441
57, 427195
58, 431348
59, 432620
60, 430520
61, 431112
62, 430314
63, 420727
64, 432813
65, 429016
66, 426090
67, 428756
68, 426066
69, 435446
70, 426825
71, 430130
72, 425363
73, 428962
74, 426845
75, 432022
76, 432571
77, 431136
78, 427517
79, 429306
80, 427701
81, 425524
82, 427659
83, 427150
84, 428940
85, 425977
86, 416675
87, 417164
88, 425315
89, 430168
90, 425239
91, 424125
92, 430074
93, 428157
94, 428754
95, 427243
96, 422681
97, 431968
98, 422163
99, 429803
100, 427546
101, 428602
102, 428170
103, 412971
104, 430161
105, 422358
106, 428716
107, 423492
108, 424142
109, 425305
110, 419801
111, 419507
112, 425426
113, 422369
114, 422811
115, 421962
116, 423809
117, 418100
118, 492686
119, 562796
120, 478058
121, 476960
122, 476034
123, 479521
124, 472109
125, 471935
126, 469855
127, 454473
128, 454989
129, 466493
130, 462245
131, 471695
132, 455914
133, 467625
134, 454108
135, 468581
136, 465084
137, 467003
138, 463415
139, 462279
140, 464233
141, 463135
142, 457225
143, 461350
144, 465523
145, 456598
146, 455341
147, 459549
148, 453350
149, 454723
150, 460629
151, 467427
152, 455256
153, 457867
154, 454471
155, 459727
156, 458708
157, 457925
158, 441107
159, 441571
160, 451238
161, 455428
162, 451842
163, 444712
164, 447623
165, 445024
166, 434275
167, 446392
